股票代码,股票简称,最新公告日期,每股收益(元),营业总收入(元),净利润(元),净资产收益率(%),同比增长(%),同比增长(%),每股净资产(元),每股经营现金流量(元),销售毛利率(%),季度环比增长(%),季度环比增长(%),利润分配,所处行业
603979,金诚信,2023-04-25 00:00:00,0.31,1475739342.21,184909424.14,3,29.1788360488,16.52,10.118015546128,0.051350019014,25.4895914923,-0.2851,10.1208,None,采掘行业
603980,吉华集团,2023-04-28 00:00:00,-0.025,411433236.9,-17267922.39,-0.41,-32.5267380267,-726.5,5.9385329208,-0.058513131429,7.1613633434,8.9767,89.7244,None,化学制品
603982,泉峰汽车,2023-04-22 00:00:00,-0.3808,446317975.1,-99405169.76,-3.54,9.5814016066,-661.7,9.848465291373,-0.798050436644,-5.7950453517,-14.9233,-1.168,None,汽车零部件
603983,丸美股份,2023-04-29 00:00:00,0.2,476746492.76,78669809.57,2.44,24.5827853119,20.15,8.137470794339,-0.113877285538,68.678277991,-18.9233,45.2184,None,美容护理
603985,恒润股份,2023-04-25 00:00:00,0.0664,432788026.11,29264839.65,0.86,16.356051977,131.61,7.773209825591,-0.268877243519,14.2469198083,-26.4192,-23.2985,None,风电设备
603986,兆易创新,2023-04-28 00:00:00,0.23,1341311243.71,150080061.73,0.98,-39.8464139053,-78.13,23.030745257749,0.341718338826,38.2524968657,-1.4401,481.4426,None,半导体
603987,康德莱,2023-04-19 00:00:00,0.19,686873661.23,85121757.25,3.75,-20.8212979711,20.08,5.263213377977,0.171089822021,34.4033193916,-4.6611,52.582,None,医疗器械
603988,中电电机,2023-04-29 00:00:00,0.02,181324785.24,3574635.45,0.56,-6.4385261516,-73.37,2.725092059354,0.000994866879,17.2767076374,-40.2576,-69.6142,None,电机
603989,艾华集团,2023-05-05 00:00:00,0.2256,705210844.51,90430766.93,2.7,-18.8775471926,-21.27,8.346208425658,0.033663794895,27.6374665942,-15.0597,-14.4566,None,电子元件
603990,麦迪科技,2023-04-29 00:00:00,-0.05,70774875.02,-10774232.85,-0.8,24.2395271422,-215.17,5.704070743442,-0.075767164884,72.7366877518,-29.0172,-166.6939,None,软件开发
603991,至正股份,2023-04-27 00:00:00,-0.06,27698832.2,-4445066.13,-1.49,27.8334724574,-61.1217433367,3.975585137065,-0.04575470962,8.7048650737,-50.7965,35.019,None,塑料制品
603992,松霖科技,2023-04-25 00:00:00,0.11,604789335.11,43707374.03,1.99,-23.7232043712,-39.89,5.45416730551,0.23803366964,33.5336962007,-12.928,34.9083,None,装修建材
603993,洛阳钼业,2023-04-29 00:00:00,0.015,44283515685.33,317121315.82,0.62,-0.5420072104,-82.3,2.304633268023,0.214961392592,4.0458813664,9.2817,-58.3292,None,小金属
603995,甬金股份,2023-04-28 00:00:00,0.28,7486566454.2,93881154.95,2.02,-9.3801299826,-28.26,15.206409826636,0.117233600702,4.7631317264,-18.5439,-31.1656,None,钢铁行业
603997,继峰股份,2023-04-28 00:00:00,0.05,5110684594.94,60029593.21,1.71,21.5716265981,259.4860277473,3.232661766106,0.131179650055,13.8864799683,3.6218,104.4787,None,汽车零部件
603998,方盛制药,2023-04-21 00:00:00,0.15,436759573.82,63786808.29,4.49,3.3009557128,86.45,3.313456948798,-0.145254918525,67.7679311163,0.5511,141.7398,None,中药
603999,读者传媒,2023-04-27 00:00:00,0.013,221097871.07,7604868.46,0.41,13.8539799071,14.89,3.24897526033,-0.150427336858,21.9051906903,-53.9216,-64.1873,None,文化传媒
605001,威奥股份,2023-04-27 00:00:00,-0.1,123387047.08,-40275089.44,-1.63,62.7086610793,25.7366103252,6.253111858122,0.083084702535,13.7284385848,-68.9514,-1069.3079,None,交运设备
605003,众望布艺,2023-04-27 00:00:00,0.16,104983359.67,17319860.78,1.52,-31.0591616207,-54.77,10.439649261182,0.385327547182,31.4950158996,5.5751,63.5189,None,纺织服装
605005,合兴股份,2023-04-28 00:00:00,0.09,308977792.79,37758792.66,2.33,-10.133122998,13.84,4.062843684621,0.165363296634,33.0020266017,-29.5834,-45.5746,None,汽车零部件
605006,山东玻纤,2023-04-26 00:00:00,0.15,628288309.97,88494831.82,3.07,-24.5958301468,-51.41,4.705338141472,0.229166960176,14.7494777667,0.1185,-7.0911,None,玻璃玻纤
605007,五洲特纸,2023-04-29 00:00:00,-0.07,1258385503.7,-29821102.06,-1.36,-5.4532243037,-128.93,5.046314275234,-0.142325696328,3.4203904514,-10.8512,-58.6973,None,造纸印刷
605008,长鸿高科,2023-04-27 00:00:00,0.12,375488007.11,76547215.1,3.75,-53.2730816111,-11.54,3.243199120374,0.258876102704,19.6081077467,14.0174,1592.4053,None,塑料制品
605009,豪悦护理,2023-04-15 00:00:00,0.51,632037996.98,79406920.92,2.6,22.7873856213,44.65,19.939073551848,0.057042151682,23.061053482,-22.6532,-50.5281,None,美容护理
605011,杭州热电,2023-04-27 00:00:00,0.1,775725235.25,41795735.55,2.03,-4.0954857965,1.25,5.192649175581,0.039259938265,10.3569994966,-19.5856,-10.5616,None,公用事业
605016,百龙创园,2023-04-28 00:00:00,0.25,194476395.76,44446732.71,3.25,-1.7028939053,9.13,7.826763450541,0.126895493522,37.3147779742,13.3784,35.4638,None,食品饮料
605018,长华集团,2023-04-26 00:00:00,0,382884479.4,405598.35,0.02,-14.3630919122,-98.87,5.561828628783,0.044987479241,12.813276484,-31.5108,-99.0569,None,汽车零部件
605020,永和股份,2023-04-27 00:00:00,0.11,938911957.7,29219527.47,1.16,28.1736529235,-59.75,8.692688441607,-0.64011759027,16.7260025759,-13.3171,-59.6275,None,化学制品
605028,世茂能源,2023-04-22 00:00:00,0.25,86769229.5,40562664.09,3.44,-8.656812574,-9.87,7.499658400625,0.296615018125,60.5191785067,-40.6906,-34.1199,None,电力行业
605033,美邦股份,2023-04-26 00:00:00,0.51,344708419.69,69276052.01,6.18,-29.298644425,-24.5,8.386701534984,-0.456747194633,39.2402982386,55.2577,107.9528,None,农药兽药
605050,福然德,2023-04-27 00:00:00,0.17,2131630853.98,85307216.78,2.14,-13.8122325855,21.26,8.160323911664,-0.85050891329,6.2739914817,-23.8917,-7.6568,None,物流行业
605055,迎丰股份,2023-04-27 00:00:00,-0.02,297870183.19,-9784246.95,-0.86,-3.9969914042,-222.62,2.497308620068,-0.211922384364,11.5983506003,-16.0509,72.8507,None,纺织服装
605056,咸亨国际,2023-04-20 00:00:00,0.03,373229139.2,12943543.44,0.83,17.0955086079,-26.43,3.820296974722,-0.126838222774,34.1427884257,-58.1915,-86.6286,None,仪器仪表
605058,澳弘电子,2023-04-26 00:00:00,0.21,254831714.52,30526157.98,1.98,-8.0534529963,-8.54,10.893574666597,0.168215278615,27.470168912,-4.6253,370.7252,None,电子元件
605060,联德股份,2023-04-25 00:00:00,0.24,280294848.39,56638541.97,2.71,23.4109816568,51.6,8.780552663022,0.394102752885,37.3884840667,-7.8593,-15.9483,None,通用设备
605066,天正电气,2023-04-28 00:00:00,0.14,618639256.62,54285608.16,3.02,21.1976883813,337.64,4.54463966202,0.168164719426,25.0539989988,6.2598,209.1763,None,电网设备
605068,明新旭腾,2023-04-21 00:00:00,-0.03,149164967.75,-5691506,-0.3,10.3772077443,-133.26,10.130972009436,-0.22251323106,21.0365523912,-53.6611,-112.539,None,汽车零部件
605069,正和生态,2023-04-29 00:00:00,-0.1,88854219.72,-20121934.81,-1.37,1.2879526898,17.9570017687,6.885264151285,0.027654050058,37.3402648344,471.8934,93.3699,None,环保行业
605077,华康股份,2023-04-28 00:00:00,0.39,650334163.57,90033156.75,3.33,60.4196365727,79.03,12.019055096132,0.226171215447,23.2174999605,6.3296,39.246,None,食品饮料
605080,浙江自然,2023-04-27 00:00:00,0.66,240255201.46,67208692.9,3.7,-27.2268452231,-20.91,18.336216103857,0.072967463184,37.9098545782,68.7658,389.8062,None,纺织服装
605081,太和水,2023-04-28 00:00:00,0.02,46696685.66,1855902.14,0.12,1.4295296591,-75.97,14.108617822808,-0.249050749409,59.1121937454,44.7542,101.0312,None,环保行业
605086,龙高股份,2023-04-26 00:00:00,0.17,64682842.46,22226519.99,1.98,-9.0417067439,-18.12,8.837935453906,0.294178858828,60.9033110355,22.7185,16.6512,None,采掘行业
605088,冠盛股份,2023-04-25 00:00:00,0.17,628016282.07,28023861.27,1.63,3.5320430849,17.17,10.459286762206,-0.273793219096,23.3517803514,-18.3121,-54.4707,None,汽车零部件
605089,味知香,2023-04-26 00:00:00,0.3563,202175207.68,35629223.6,2.89,8.6051289688,-0.17,12.4939219706,0.0863023064,26.2030102988,5.8516,8.7536,None,食品饮料
605090,九丰能源,2023-04-18 00:00:00,0.73,6473534627.83,451576208.7,6.32,-7.7460376338,14.98,11.368925329583,1.104380192025,10.2135221373,72.8314,202.7854,None,燃气
605098,行动教育,2023-04-21 00:00:00,0.15,109936682.91,17845691.38,1.74,12.0233039351,123.97,9.188152654249,0.297305329755,77.6785313142,-0.3139,6.5383,None,教育
605099,共创草坪,2023-04-27 00:00:00,0.23,558780694.26,93679489.22,4.01,-17.9721493452,9.83,5.9205675022,0.126264561349,32.3094527861,7.8051,0.6467,None,家用轻工
605100,华丰股份,2023-04-29 00:00:00,0.21,385003848.26,36409192.89,2.03,59.9756875768,62.24,10.649168659287,-0.335117034696,17.902215038,87.154,5025.1282,None,通用设备
605108,同庆楼,2023-04-26 00:00:00,0.28,539794636.79,72289459.45,3.57,27.2717615867,217.05,7.916794439538,0.926729412654,24.9408384827,27.5575,1150.6439,None,旅游酒店
605111,新洁能,2023-04-27 00:00:00,0.31,373676238.37,64952655.75,1.91,-11.1474476169,-42.2,15.981361779446,0.090381514019,31.4171725481,-22.7698,-33.3632,None,半导体
605116,奥锐特,2023-04-29 00:00:00,0.11,302135926.13,45877847.97,2.7,38.0668578214,12.3,4.266609509275,0.196602856534,45.560062884,26.3541,87.2514,None,化学制药
605117,德业股份,2023-04-28 00:00:00,2.46,2084721951.3,588816014.5,13.43,147.8783709424,345.64,19.249305831908,3.117118460427,43.0526153922,10.7693,-0.2254,None,家电行业
605118,力鼎光电,2023-04-29 00:00:00,0.0738,130959725.37,29984146.42,2.2,-6.3540037415,-31.42,3.387763453265,0.106377613658,39.8264973851,-7.9004,94.0092,None,光学光电子
605122,四方新材,2023-04-27 00:00:00,0.08,419528058.87,13044867.09,0.59,36.4296232535,-57.99,12.857041402404,0.773625813326,12.7682954471,-12.0017,108.8048,None,水泥建材
605123,派克新材,2023-04-28 00:00:00,1.1832,943386477.75,143363896.18,3.64,54.340433055,33.38,33.05602999151,-0.377631970226,26.3239547118,40.7386,6.4598,None,通用设备
605128,上海沿浦,2023-04-28 00:00:00,0.14,279555600.82,11162608.96,0.99,18.4618243945,-4.4,13.460658838625,0.103629447625,13.2259955592,-25.8509,12.5317,None,汽车零部件
605133,嵘泰股份,2023-04-29 00:00:00,0.22,437032670.95,35687975.56,1.93,23.7620882269,4.82,10.791172966574,0.186087370552,22.3951214671,-10.7549,-16.5524,None,汽车零部件
605136,丽人丽妆,2023-04-28 00:00:00,-0.06,614314027.69,-24290262.36,-0.98,-14.0779211575,-291.33,6.182109272996,-0.861040096539,35.0309732808,-46.277,75.8618,None,商业百货
605138,盛泰集团,2023-04-25 00:00:00,0.1,1309148387.48,56468031.24,2.21,-4.6591180849,-8.21,4.440848335049,0.241677453794,16.5566434549,-18.9867,-9.7256,None,纺织服装
605151,西上海,2023-04-25 00:00:00,0.22,265806610.59,29382440.33,2.25,-12.5581836933,-1.07,9.75852606214,-0.480120359169,25.9489086245,-12.3349,30.805,None,汽车服务
605155,西大门,2023-04-29 00:00:00,0.12,119163721.28,16617094.23,1.46,4.9793652287,-14.93,8.54914944308,0.145886405878,36.5110840805,-10.3685,0.0892,None,装修装饰
605158,华达新材,2023-04-28 00:00:00,0.14,1687531208.39,70956820.17,3.22,-16.5347047999,140.94,4.373736032869,-0.317819734993,11.0491843904,-4.9672,274.4341,None,钢铁行业
605162,新中港,2023-04-27 00:00:00,0.03,194299318.68,10209597.17,0.91,-8.2193348659,-59.3,2.941767983923,0.077816898772,12.3345734215,-30.6856,-52.5508,None,公用事业
605166,聚合顺,2023-04-26 00:00:00,0.16,1275244294.18,50140509.06,3.12,-32.5533237642,-19.96,5.080173329855,-0.724879842817,7.5949345064,4.6689,31.9927,None,化学制品
605167,利柏特,2023-04-26 00:00:00,0.08,576528232.41,34155488.61,2.31,125.1433894798,168.81,3.317620935845,-0.101500883782,15.8308869851,-18.3163,-50.5474,None,专用设备
605168,三人行,2023-04-14 00:00:00,1.39,930859822.98,141154931.84,5.33,4.0334774158,134.71,26.820550469996,-4.822318935082,21.3571855399,-55.3406,-67.4949,None,文化传媒
605169,洪通燃气,2023-04-28 00:00:00,0.0487,329063401.02,13767792.21,0.79,-0.1687861344,-74.15,6.187136744485,-0.001751805995,18.1690980324,31.2666,-17.6251,None,燃气
605177,东亚药业,2023-04-29 00:00:00,0.2,369701875.56,23220016.44,1.25,45.0004280578,3.38,16.399729510827,-0.673946135299,22.2388612515,13.739,-46.4425,None,化学制药
605178,时空科技,2023-04-28 00:00:00,-0.46,40367837.27,-45566024.82,-2.57,-69.7338246274,-322.6683816052,17.459464275034,0.045531158893,21.6303219605,85.6636,48.2101,None,装修装饰
605179,一鸣食品,2023-04-29 00:00:00,0.01,578449077.96,4577833.13,0.42,3.9792425384,111.46,2.696312237656,0.283241032943,29.3327057826,-7.7418,107.0174,None,食品饮料
605180,华生科技,2023-04-28 00:00:00,0.07,56979881.7,9313893.73,0.84,-28.9792106573,-56,8.555704695385,0.034680338077,25.8413051602,-13.049,46.6664,None,纺织服装
605183,确成股份,2023-04-29 00:00:00,0.2,415148117.97,83998261.95,3.11,-5.8470323282,0.33,6.569765320013,0.277012875584,27.2973866253,-0.2836,21.3412,None,橡胶制品
605186,健麾信息,2023-04-29 00:00:00,0.07,61275234.89,9943347.23,0.98,35.0257489855,40.98,7.462572106618,-0.344966325809,41.2963258573,30.3669,-66.8785,None,医疗服务
605188,国光连锁,2023-04-27 00:00:00,0.06,673846043.87,27297550.31,2.44,9.3296245555,72.95,2.283879410428,0.247699248658,26.4872999632,26.0076,1882.1802,None,商业百货
605189,富春染织,2023-04-28 00:00:00,0.18,473052270.63,22693781.5,1.31,-0.2410830804,-13.08,13.285043388118,-0.042269491897,11.6072856847,-19.8377,-1.0549,None,纺织服装
605196,华通线缆,2023-04-29 00:00:00,0.08,1286007916.85,40636840.05,1.63,35.0254962038,77.95,4.955407414604,0.043750143462,16.5209059078,-7.7381,-53.9686,None,电网设备
605198,安德利,2023-04-27 00:00:00,0.17,223566444.85,61912343.94,2.58,-16.0506195294,91.33,6.79709857674,0.573672356975,27.5105664364,-12.2959,377.4415,None,食品饮料
605199,葫芦娃,2023-04-18 00:00:00,0.1,527261635.05,40560003.62,3.92,32.0909148255,35.59,2.635403236843,-0.295757008185,54.0170481877,15.0109,193.9923,None,中药
605208,永茂泰,2023-04-28 00:00:00,-0.06,678530102.65,-15095617.6,-0.73,-26.1008602264,-117.87,8.118660359968,0.582238243302,5.3969441808,-21.4132,-147.5904,None,汽车零部件
605218,伟时电子,2023-04-29 00:00:00,0.0515,287594342.4,10967917.77,0.91,-12.4399381552,77,5.695279260836,-0.030543826098,18.2703896716,-14.172,-43.6752,None,光学光电子
605222,起帆电缆,2023-04-27 00:00:00,0.37,4560567125.73,154282700.16,3.65,23.496259966,2.99,9.883332701777,-2.905350594684,8.7753971777,-24.4713,162.3954,None,电网设备
605228,神通科技,2023-04-29 00:00:00,0.01,297897736.27,2114143.65,0.15,-8.4597815996,-88.12,3.484767695185,0.008079747952,17.0002287745,-31.5145,-73.7775,None,汽车零部件
605255,天普股份,2023-04-26 00:00:00,0.07,84015749.74,8809769.32,1.04,9.7745352168,-11.4,6.345215356951,0.227043626865,37.3747421372,-14.6955,200.1967,None,汽车零部件
605258,协和电子,2023-04-28 00:00:00,0.09,144277058.98,7891481.89,0.68,-9.0176992832,-16.18,13.163894894318,0.076696810341,19.340166439,-16.5134,-51.3517,None,电子元件
605259,绿田机械,2023-04-29 00:00:00,0.58,424237222.61,51323209.23,3.41,11.9660861036,37.59,17.394322181023,0.349728570682,23.7355218315,-17.4088,-16.6164,None,通用设备
605266,健之佳,2023-04-27 00:00:00,0.77,2166874356.81,76303944.55,2.92,49.4104302557,143.67,26.841005297737,3.35293143016,32.6134631272,-22.7629,-55.2716,None,医药商业
605268,王力安防,2023-04-26 00:00:00,0.03,394675625.98,15410030.6,0.93,11.574827219,325.66,3.767122270262,0.109505114314,27.3151609761,-35.7633,128.2895,None,装修装饰
605277,新亚电子,2023-04-27 00:00:00,0.15,658120697.6,29851267.41,2.39,82.5231635509,-12.96,6.381603661382,0.211632912269,15.3335149947,5.2875,13.9622,None,消费电子
605286,同力日升,2023-04-28 00:00:00,0.1,409895501.51,17211719.54,1.06,-9.9771782634,-25.11,9.261547579213,-0.019682683034,15.2826210849,-38.2192,-49.9549,None,专用设备
605287,德才股份,2023-04-29 00:00:00,0.47,891871465.72,47425788.51,2.74,39.4816516636,11.07,17.4659510701,-0.6415518439,10.0665794378,-60.5237,-23.0053,None,装修装饰
605288,凯迪股份,2023-04-28 00:00:00,0.28,226604562.73,19535687.67,0.93,-22.7661299725,137.67,29.944900442189,0.014964037477,30.2652775495,-21.3818,341.2309,None,专用设备
605289,罗曼股份,2023-04-26 00:00:00,0.12,105973865.9,12631352.38,1.01,288.9630559277,402.36,11.563273863621,-0.263557806946,29.8486228952,-45.1603,154.125,None,装修装饰
605296,神农集团,2023-04-26 00:00:00,-0.2,895885115.06,-105869095.59,-2.29,61.9700136079,29.42,8.741507545092,-0.411221324155,1.0980699974,-27.2993,-147.3686,None,农牧饲渔
605298,必得科技,2023-04-29 00:00:00,0,52671207.13,833619.75,0.04,27.4223386532,-89.02,6.937068960613,-0.209293914316,53.8402915848,-40.9569,-94.6331,None,交运设备
605299,舒华体育,2023-04-21 00:00:00,0.04,253079858.86,14464305.83,1.12,-8.8304806415,8.9,3.165471000464,0.028015746502,29.7533197146,-40.0078,-68.5276,None,家用轻工
605300,佳禾食品,2023-04-29 00:00:00,0.16,641056381.07,63246258.31,3.08,22.7661013696,267.18,5.212278081748,0.061782326892,16.9659024622,-19.881,15.1505,None,食品饮料
605303,园林股份,2023-04-29 00:00:00,-0.14,86781071.65,-22927572.94,-1.67,-23.4038548337,-149.7897843846,8.428311208463,-0.676974640587,15.8175247079,-38.2311,85.3261,None,工程建设
605305,中际联合,2023-04-29 00:00:00,0.1,175269903.9,15130097.89,0.7,-1.9278438875,-65.67,14.33778233913,0.006442562582,48.5139964751,-26.2582,-34.6633,None,工程机械
605318,法狮龙,2023-04-27 00:00:00,0.02,94604953.91,2010936.22,0.26,-19.5008014283,-63.01,6.096953374698,0.203922221658,32.2003573713,-50.6123,143.2805,None,装修装饰
605319,无锡振华,2023-04-28 00:00:00,0.16,422824180.76,38012034.58,2.13,-4.4717476391,6.86,7.732660750128,0.081687344221,21.2529661143,-15.6687,5.0664,None,汽车零部件
605333,沪光股份,2023-04-26 00:00:00,-0.06,654751347.03,-24911602,-1.69,-12.7183093766,-453.29,3.34701656346,-0.176075546156,10.7305164195,-31.1219,-202.4318,None,汽车零部件
605336,帅丰电器,2023-04-29 00:00:00,0.22,175158713.05,40063345.7,2.06,-8.5247021466,6.33,10.632297257033,0.220772943852,47.703742877,-26.1524,-35.8465,None,家电行业
605337,李子园,2023-04-27 00:00:00,0.2,345322872.14,59197625.87,3.37,1.114880098,44.97,5.893375809636,0.344169362245,36.6121466662,0.9565,-10.1759,None,食品饮料
605338,巴比食品,2023-04-20 00:00:00,0.16,319516702.75,41031961.37,1.97,3.2351475651,2724.36,8.43239762568,-0.045549825549,24.1954759594,-24.7195,-53.5851,None,食品饮料
605339,南侨食品,2023-04-29 00:00:00,0.09,741418159.64,38951744.9,1.19,12.2909587292,-26.53,7.690481960842,0.266425315326,19.9318062848,-5.1542,40.4026,None,食品饮料
605358,立昂微,2023-04-22 00:00:00,0.05,632236521.47,34437067.2,0.42,-16.4041196247,-85.53,11.803930175858,0.143282141473,29.6707295039,-0.5506,-25.7705,None,半导体
605365,立达信,2023-04-26 00:00:00,0.068,1481181603.9,34358898.49,1.03,-17.4005235705,-63.95,6.686089835197,-0.058243782958,27.5196574976,-2.1821,81.9376,None,家电行业
605366,宏柏新材,2023-04-29 00:00:00,0.01,319665419.16,4114654.03,0.2,-33.9539779695,-96.58,4.617214648193,0.047685123221,17.7023005675,-8.7695,-87.9101,None,化学制品
605368,蓝天燃气,2023-04-29 00:00:00,0.4018,1458370428.44,198824647.53,5.29,1.5053611524,3.73,7.804526595335,0.156787414465,22.1075334252,13.8552,91.0382,None,燃气
605369,拱东医疗,2023-04-25 00:00:00,0.26,226188708.14,28912951.01,1.8,-34.9563743694,-69.58,14.380098184611,0.337262026499,34.8592758005,-21.7427,64.2821,None,医疗器械
